cost,depth,tqc3TT,tqc3RT,tqc3Depth,tqc2TT,tqc2RT,tqc2Depth,tqc1TT,tqc1RT,tqc1Depth,tqc0TT,tqc0RT,tqc0Depth
10,4,0.03292860984802246,0.10871059894561767,3.7,0.021401453018188476,0.10885300636291503,3.7,0.018615365028381348,0.10704529285430908,3.7,0.027052998542785645,0.11615769863128662,7.2
10,5,0.03127434253692627,0.11167984008789063,3.0,0.01899254322052002,0.1141179084777832,2.5,0.016060709953308105,0.11757483482360839,2.5,0.017740917205810548,0.10615360736846924,8.9
10,6,0.02771627902984619,0.11178553104400635,3.0,0.021442222595214843,0.10840303897857666,3.0,0.018865156173706054,0.12826707363128662,3.0,0.013824200630187989,0.10853011608123779,14.2
10,7,0.02708859443664551,0.1085942268371582,1.5,0.021344780921936035,0.11929986476898194,1.5,0.02030634880065918,0.10538861751556397,1.5,0.013988924026489259,0.11572985649108887,17.4
10,8,0.02981410026550293,0.1054229974746704,3.0,0.0234649658203125,0.10657272338867188,3.0,0.019573283195495606,0.12563865184783934,3.0,0.014303970336914062,0.11730744838714599,19.0
10,9,0.025071096420288087,0.1075402021408081,1.5,0.018894529342651366,0.11456928253173829,1.5,0.01695992946624756,0.11482646465301513,1.5,0.011753535270690918,0.10666344165802003,21.0
11,1,0.021177196502685548,0.1008164644241333,2.0,0.012029576301574706,0.11045117378234863,2.0,0.011099433898925782,0.12931814193725585,2.0,0.011158227920532227,0.11725082397460937,2.8
11,2,0.03351640701293945,0.10065262317657471,2.4,0.021181917190551756,0.12122647762298584,2.4,0.018392014503479003,0.10547263622283935,2.4,0.01692209243774414,0.12479794025421143,5.5
11,3,0.040511345863342284,0.10663273334503173,3.6,0.018897294998168945,0.10915725231170655,3.6,0.015821170806884766,0.11521251201629638,3.8,0.016004323959350586,0.10760376453399659,7.5
11,4,0.036575031280517575,0.10416116714477539,3.7,0.02328512668609619,0.10539863109588624,3.7,0.02963118553161621,0.11598901748657227,3.8,0.018853211402893068,0.1187753438949585,9.1
